dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,AF4,prefrontal,right,0.39234981936393537,-0.935601440803981,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,AF4,prefrontal,right,0.39234981936393537,-0.935601440803981,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,AF4,prefrontal,right,0.39234981936393537,-0.935601440803981,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,AF4,prefrontal,right,3.591891176685747,1.2786788539581204,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,AF4,prefrontal,right,3.591891176685747,1.2786788539581204,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,AF4,prefrontal,right,0.6780123648590201,-0.3885897539528464,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,AF4,prefrontal,right,0.40910893907124796,-0.8937738037080224,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,AF4,prefrontal,right,1.9338184045794915,0.6594964963348202,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,AF4,prefrontal,right,4.611378778785787,1.5285268966270649,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,AF4,prefrontal,right,4.611378778785787,1.5285268966270649,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,AF4,prefrontal,right,4.611378778785787,1.5285268966270649,1_AF4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,AF4,prefrontal,right,4.611378778785787,1.5285268966270649,1_AF4
