dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,AF7,prefrontal,left,1.3056169574270682,0.26667569336874847,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,AF7,prefrontal,left,0.8057962771560221,-0.21592432629510339,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,8,med2,internal,OT,AF7,prefrontal,left,1.084450462456796,0.08107337247001964,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
Braboszcz et al. (2017),025_1,025,1,ctr,9,med2,internal,OT,AF7,prefrontal,left,1.0763651127512726,0.07358972830046713,025_AF7
