dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F1,fronto-parietal,left,0.2822682694295803,-1.2648973502186702,1_F1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F1,fronto-parietal,left,0.2822682694295803,-1.2648973502186702,1_F1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F1,fronto-parietal,left,0.2822682694295803,-1.2648973502186702,1_F1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F1,fronto-parietal,left,2.078649645770191,0.7317184741216334,1_F1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F1,fronto-parietal,left,2.078649645770191,0.7317184741216334,1_F1
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,F1,fronto-parietal,left,0.47563914383217054,-0.7430958134476594,1_F1
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,F1,fronto-parietal,left,0.34494224848514704,-1.0643782716582264,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F1,fronto-parietal,left,1.7688548707626495,0.5703323715423192,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F1,fronto-parietal,left,2.9474410731602347,1.0809373610871293,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,F1,fronto-parietal,left,4.0482730843495505,1.3982903912585385,1_F1
