dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO8,parietooccipital,right,0.29484275309969216,-1.2213131050988506,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO8,parietooccipital,right,0.29484275309969216,-1.2213131050988506,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO8,parietooccipital,right,0.29484275309969216,-1.2213131050988506,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,PO8,parietooccipital,right,2.4931327213841334,0.9135400407433356,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,PO8,parietooccipital,right,2.4931327213841334,0.9135400407433356,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,PO8,parietooccipital,right,0.4802032926266136,-0.7335457384367059,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,PO8,parietooccipital,right,0.50708147890406,-0.6790835804055305,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO8,parietooccipital,right,5.954889511574424,1.7842126487433536,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO8,parietooccipital,right,4.577659823048037,1.5211879118773965,1_PO8
