dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,CP1,centroparietal,left,0.1724846389912578,-1.757447095801891,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,CP1,centroparietal,left,0.1724846389912578,-1.757447095801891,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,CP1,centroparietal,left,0.1724846389912578,-1.757447095801891,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,CP1,centroparietal,left,2.558618166908159,0.9394673342070836,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,CP1,centroparietal,left,2.558618166908159,0.9394673342070836,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,CP1,centroparietal,left,0.29731050072561604,-1.2129782293003992,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,CP1,centroparietal,left,0.2934045896867146,-1.2262027702916043,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,CP1,centroparietal,left,2.6457907098414153,0.9729699657547015,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,CP1,centroparietal,left,6.057618384406379,1.8013167169606403,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,105,vs,external,MW,CP1,centroparietal,left,0.7929824323075656,-0.2319542110509837,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
Jin et al. (2019),1_2,1,2,jin2019,106,vs,external,MW,CP1,centroparietal,left,5.992483492843477,1.7905059326865596,1_CP1
