dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F2,fronto-parietal,right,0.3055279011202885,-1.1857141751781128,1_F2
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F2,fronto-parietal,right,0.3055279011202885,-1.1857141751781128,1_F2
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,F2,fronto-parietal,right,0.3055279011202885,-1.1857141751781128,1_F2
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F2,fronto-parietal,right,2.7859644118695055,1.0245941013598407,1_F2
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,F2,fronto-parietal,right,2.7859644118695055,1.0245941013598407,1_F2
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,F2,fronto-parietal,right,0.5067474300594114,-0.6797425650799345,1_F2
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,F2,fronto-parietal,right,0.36718188648711014,-1.0018979501913108,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,F2,fronto-parietal,right,1.5528132629734035,0.4400682941637261,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,F2,fronto-parietal,right,3.871246446298978,1.353576534332359,1_F2
