dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Braboszcz et al. (2017),025_1,025,1,ctr,2,med2,internal,OT,Fp1,prefrontal,left,1.2603271147823476,0.23137130217589338,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
Braboszcz et al. (2017),025_1,025,1,ctr,7,med2,internal,OT,Fp1,prefrontal,left,0.8397296410712373,-0.17467529481906868,025_Fp1
