dataset,subject_session,subject_id,session_id,group,epoch_idx,task,task_orientation,state,channel,cortical_region,hemisphere,band_power,log_band_power,sub_ch
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO4,parietooccipital,right,0.24843296215907643,-1.392582239823517,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO4,parietooccipital,right,0.24843296215907643,-1.392582239823517,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,14,vs,external,MW,PO4,parietooccipital,right,0.24843296215907643,-1.392582239823517,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,PO4,parietooccipital,right,2.0476510207244694,0.7166932926206454,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,28,vs,external,MW,PO4,parietooccipital,right,2.0476510207244694,0.7166932926206454,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,40,vs,external,MW,PO4,parietooccipital,right,0.443121891668575,-0.8139103962905588,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,42,vs,external,MW,PO4,parietooccipital,right,0.43662989396949725,-0.828669367284697,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,88,vs,external,MW,PO4,parietooccipital,right,2.740797083924683,1.0082487846367303,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
Jin et al. (2019),1_2,1,2,jin2019,90,vs,external,MW,PO4,parietooccipital,right,2.934256608355392,1.076454136140194,1_PO4
